full_text,label,compound,polarity
Salurkan bantuan Anda untuk saudara-saudara kita yang terkena gempa dan tsunami di Palu-Donggala melalui #DompetKemanusiaanPaluDonggala Yayasan Media Group @Metro_TV. #PrayForDonggala #PrayForPalu #PrayForSulawesi https://t.co/vhdG23Mo1u,,-2,negative
Detik-detik proses likuifaksi tanah yang terjadi di Perumahan Petobo Kota Palu saat gempa Jumat (28/9/2018) diunggah oleh akun Twitter @Sutopo_PN. Video tersebut adalah hasil rekaman citra Satelit WorldView dengan resolusi pixel 0.5 meter. https://t.co/XblYtakFgL,,11,positive
Berkat Bantuan Tim Relawan Gempa Palu Puskesmas Kembali Difungsikan #PaluBangkit https://t.co/kAoQNbhFd5,,0,neutral
VIDEO: Ratusan Bonek di Polrestabes Surabaya Nobar Persebaya &amp; Galang Dana untuk Korban Gempa Palu - Tribun Jatim https://t.co/F7KOg0v8RO,,0,neutral
Gempa memang bencana tapi janji2 Pemerintah yg terlanjur disampaikan secara terbuka bahkan langsung didepan para korban bencana baik di NTB Palu dllnya bila tak dilaksanakan dg sebenarnya itu dirasakan olh Rakyat sbg penambah bencana. https://t.co/yMIJ68zlls,,-5,negative
@Amran_Sulaiman1 juga menyerahkannya langsung bantuan kepada Walikota Palu dan kepada korban gempa. #MentanPeduliSulteng,,-1,negative
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa Sulteng https://t.co/JoBjA5F9RQ #PaluBangkit,,0,neutral
Menteri Pertanian (Mentan) @Amran_Sulaiman1 melakukan kunjungan ke Palu untuk memastikan bantuan bagi korban gempa Palu Sigi dan Donggala terdistribusi dengan baik dan tepat sasaran. #MentanPeduliSulteng,,0,neutral
Petobo Kecamatan Palu Selatan Kota Palu terekam citra satelit saat likuifaksi Jumat (28/9/18) pukul 18.02 Wita. Likuifaksi akibat gempa 7 4 SR yang berpusat di 26 Kb utara Kabupaten Donggala. Baca @Alagraph : https://t.co/ukFCLRrm69,,-7,negative
Pernikahan puteri sulung Ketua Pusat Khidmat PKS Lotim Ibu Frikasih SE dijadikan ajang pengumpulan donasi untuk korban gempa Palu. Selain itu acara pernikahan SITI AWWALIAH ALAFYHANE (Puteri pertama dr. utun... https://t.co/Fjm7Xg3zz4,,-2,negative
Warga korban gempa dan tsunami terlihat sedang memilih bantuan pakaian bekas yang baru saja tiba di Palu Sulawesi Tengah Sabtu (6/10). Selain bahan makanan dan minuman korban bencana juga membutuhkan pakaian. #SulawesiTengah #TanggapDarurat https://t.co/hDYYZlfdrs,,-16,negative
Serah terima bantuan logistik dari Kantor Wilayah Kementerian Hukum dan HAM Sulawesi Selatan melalui perwakilan Tim Relawan kepada Kepala Kantor Wilayah Sulawesi Tengah untuk keluarga Pengayoman korban gempa dan tsunami di palu @Kemenkumham_RI https://t.co/JtY28Vy66Y,,3,positive
Pemprov Jabar Bantu Korban Gempa Donggala dan Palu https://t.co/jj3cTWCK90 https://t.co/4kn329T15X,,0,neutral
Pemprov Jabar Bantu Korban Gempa Donggala dan Palu https://t.co/E0mSutnHPo https://t.co/1VwR5BPc6Z,,0,neutral
Pemprov Jabar Bantu Korban Gempa Donggala dan Palu https://t.co/SJj03cwRo9 https://t.co/Mc5bze70Rv,,0,neutral
Korban Meninggal Gempa Palu Capai 1.649 Orang https://t.co/VRkL1cJ4iY,,0,neutral
@fikrie @na_dirs Terimakasih kebaikan Anda @fikrie.. Bantuan keluarga Anda (yang jelas² juga sedang kesusahan) sangat membantu kami² yang berada jauh dari Palu untuk dapat menerima berita seputar musibah gempa di Palu Sigi dan Donggala. Allah SWT membalas kebaikan Anda sklg berlipat ganda.,,-17,negative
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/HqzQkdNTc6,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/PcFzT0cF9B,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/bubHjDg0is,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/GneshRf1Ig,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/RnvGiWN9N6,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/oVVwSjx6JX,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/LHP1cBV3kM,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/lBt4zf7iNN,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/ln0p6RnuB5,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/DAtgfph8QV,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/DLGab0uyq9,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/MBiXLVrigJ,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/8gCQNiDbkx,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/adpyS4Rll5,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/Kvl6sV3TDi,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/efbyQHJMqU,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/2SkEOdiyk2,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/7FyyoJ7tQo,,0,neutral
Kunjungi Palu Mentan Kawal Distribusi Bantuan Korban Gempa https://t.co/R6PbLLO9PQ,,0,neutral
Peduli Gempa Palu dan Donggala Puluhan Siswa SMK Galang Dana https://t.co/TWb5cP3Rtv,,0,neutral
Amran juga menyerahkannya langsung bantuan kepada Wali Kota Palu dan kepada korban gempa. #MentanPeduliSulteng,,-1,negative
Menteri Pertanian (Mentan) @Amran_Sulaiman1 melakukan kunjungan ke Palu untuk memastikan bantuan bagi korban gempa Palu Sigi dan Donggala terdistribusi dengan baik dan tepat sasaran. #MentanPeduliSulteng,,0,neutral
Mentan Amran Sulaiman Kunjungi Palu Kawal Distribusi Bantuan Korba Gempa https://t.co/M7PHtgi8Of #MentanPeduliSulteng,,0,neutral
LBHA Al-Azhar Lakukan Advokasi Tehadap Para Korban Gempa dan Tsunami Palu https://t.co/5bLvLui9SH,,0,neutral
Agen JudiBOla Online SBOBET FasTBeT99 HUb WA No Thailand : +66875579082. Link alternatif bagi yang kena internet positive silahkan kunjungi http://45.77.247.167/ : Kisah Andi Selamat dari Gempa Palu Berzikir dan Tembok Terbelah https://t.co/29fVW0F0vi https://t.co/B9bYon464s,,-7,negative
TWICE INA UNION mengajak ONCE Indonesia dan kalian semua untuk membantu korban gempa bumi &amp; tsunami di Palu dan Donggala Sulawesi Tengah. Untuk mewujudkan kepedulian kami Twice Ina Union membuka donasi untuk membantu para korban yang membutuhkan. ONCE dan Non-ONCE bisa https://t.co/o6xsmJfkON,,-11,negative
@Iudhi_Baladewa @prabowo @Gerindra Semoga saudara2ku yg selamat dr dampak gempa stunami di Palu Donggala maupun Sigi segera pulih secara psikis dan fisik.,,6,positive
yg kena gempa Palu yg dihibur Jakarta #gakpopo ,,1,positive
Kerja Keras Bantu Korban Pasha Malah Dituduh Maksiat Hingga Sebabkan Gempa Palu https://t.co/xinE3m62qY https://t.co/SXawsavtIE,,0,neutral
Elek Yo Band meramaikan konser kemanusiaan 'Gala Dana 100 Biduan 100 Hits'. Dana akan disumbangkan untuk korban bencana gempa dan tsunami di Donggala Palu Sulawesi Tengah. #TopNews https://t.co/XIlgOxbkEp https://t.co/AzcteOEtbV,,-5,negative
Hmmm penyebab nya palu kemaren gempa karna banyak nya LGBT orang2 maksiat pemerintah zolim orang serakah orang luar mengotori pulau itu ,,-6,negative
@freddy2707 @kenmiryam @RasM16765807 Maaf itu berita tanggal berapa ya? TANGGAL 12 MEI 2018! Gempa PALU tanggal 28 September! Jadi ibarat persiapan pernikahan di di Kota A yg disiapin berbulan-bulan lalu harus dibatalin dan dananya harus dikasih ke korban longsor di Kota B yang baru terjadi 1 hari yg lalu?,,-23,negative
Buat rekan2 Juventini &amp; Juvedonna se-Indonesia yang hari ini melaksanakan penggalangan dana buat korban gempa Palu Sigi Dan Donggala tetap semangat.Semoga lelah kalian akan jadi ladang amal dan pahala. Di akhirat kelak akan jadi penyelamat bagi kita aamiin ,,-1,negative
I liked a @YouTube video https://t.co/YYcHnACmxz Kesaksian Pilot Batik Air Lolos dari Gempa &amp; Tsunami Palu,,-3,negative
@jokowi Anies 60M APBD utk gempa - tsunami Palu Jokowi 855M APBN utk pesta pora IMF-WB Sama-sama menggunakan uang rakyat tapi beda keberpihakannya. Terima kasih Pak @aniesbaswedan kami bangga.,,7,positive
BNPB: 1.649 Korban Jiwa Gempa Palu dan Donggala Telah Dimakamkan https://t.co/EsdeaGiyde,,0,neutral
Tanggap darurat @OxfamIndonesia kirim alat pemurni air utk tangani krisis air pasca gempa Palu-Donggala: https://t.co/MBNmbnUkaB,,-3,negative
Peta kerusakan gempa di Palu https://t.co/XMHWNZ9SkM Bergeser https://t.co/v1pDuj0oEV,,4,positive
Gempa Palu - Kampung di Palu Ini Bergeser Sejauh 3 Km Digantikan Kebun Jagung dan Kol https://t.co/TEYCov5MQs,,0,neutral
Kesaksian seorang pilot yang lolos saat gempa karna dia mendengar ada suara yang berbicara bahwa beliau harus segera take off dari palu menuju makasar.. berulang kali suara itu berbicara pada nya.... penyertaan roh kudus itu luar biasa https://t.co/kSSjvXjm2l,,-29,negative
BNPB: 1.649 Korban Jiwa Gempa Palu dan Donggala Telah Dimakamkan https://t.co/7aeoPWmNJ4 https://t.co/WRrHpuCoou,,0,neutral
Alhamdulillah ... Pasokan BBM Memperlancad BNPB Menangani Korban Gempa Palu Donggala ... #PaluBangkit https://t.co/u1ab2y0Hpz,,0,neutral
Jokowi targetkan Palu normal dalam sepekan pasca gempa. Timses Jokowi wajib memintanya mundur karena menyebar hoax. #Konsisten,,-1,negative
Pertemuan singkat namun melekat yah begitulah perbincangan hangat sbg saksi hidup pd saat bencana gempa &amp; tsunami di kota Palu saat bertemu bang https://t.co/t2nKfgavPN,,-8,negative
Segera Berangkat ke Palu Dorce Gamalama Ingin Adopsi Anak Korban Gempa BACA --&gt; https://t.co/2qG9s2LIjF https://t.co/8xtNR7k5LA,,0,neutral
Penampakan dari satelit di palu banyak rumah yang terseret dan tenggelam ke tanah. #cemilcomel #gempa #gempapalu #gempadonggala #tsunami https://t.co/icgkvfTPww,,-11,negative
BNPB: 1.649 Korban Jiwa Gempa Palu dan Donggala Telah Dimakamkan https://t.co/raUAOb77gq,,0,neutral
Warga Lamongan yang menjadi korban bencana gempa dan stunami Palu Sulawesi Tengah sudah berada di Lamongan untuk sementara di singgah di dinsos untuk beristirahat selanjutnya akan di https://t.co/z33NcxSEfk,,-10,negative
EVAKUASI KORBAN GEMPA DAN TSUNAMI SULTENG Pagi ini (6/10) tim Rescue BAZNAS Tanggap Bencana bersama TNI masih mengevakuasi korban yang tertimbun di Perumnas Balaroa Kota Palu Sulawesi https://t.co/jsWUlOmlYW,,-10,negative
Kementerian Pertanian telah dua kali menggalang bantuan yaitu untuk korban gempa Lombok senilai Rp20 miliar dan korban gempa dan tsunami Palu Donggala dan Sigi senilai Rp25 miliar. #MentanPeduliSulteng,,-2,negative
#Gempa Mag:3.9 08-Okt-18 06:03:43 WIB Lok:0.64 LS 119.90 BT (Pusat gempa berada di darat 29 km utara Palu) Kedlmn:10 Km Dirasakan (MMI) III Palu #BMKG https://t.co/obMRg42qC9,,6,positive
22 Kontainer Bantuan untuk Korban Gempa dan Tsunami Tiba di Palu https://t.co/YXOUi8axaK lewat @YouTube,,-3,negative
#Gempa Magnitude: 3.9 08-Okt-2018 Pkl. 06:03:43 WIB Lokasi: 0.64 LS 119.9 BT (Pusat gempa berada di darat 29 km utara Palu) Kedalaman: 10 Km Dirasakan (MMI) IIIPalu #BMKG https://t.co/FyxvGJEwq8,,6,positive
[OPEN DONASI] Masih dalam suasana duka Gempa Bumi dan Tsunami di Palu dan sekitarnya. Demi membantu meringankan beban penderitaan saudara kita yang tertimba bencana alam Mi Fans Djogja pengumpulan Donasi sampai 10 Oktober 2018. Monggo ditunggu partisipasi temen-temen semua. https://t.co/BBBm3aQhky,,-6,negative
[OPEN DONASI] Masih dalam suasana duka Gempa Bumi dan Tsunami di Palu dan sekitarnya. Demi membantu meringankan beban penderitaan saudara kita yang tertimba bencana alam Mi Fans Djogja pengumpulan Donasi sampai 10 Oktober 2018. Monggo ditunggu partisipasi temen-temen semua. https://t.co/5PMe0EKAw8,,-6,negative
Gara-gara Trauma dan Minim Fasilitas 8 Ribu Orang Tinggalkan Palu Pasca Gempa dan Tsunami https://t.co/4NZwKvLUrh via @Tribun_Jakarta,,0,neutral
BNPB menegaskan masa tanggap darurat untuk evakuasi korban gempa dan tsunami Palu-Donggala Sulawesi Tengah akan berakhir pada 11 Oktober mendatang dan korban yang tidak ditemukan akan dinyatakan sebagai korban hilang. #MostUpdate1058,,-24,negative
#InfoRaka Sesar Lembang Patahan Geser yang Kekuatan Gempanya Diyakini Tak Akan Sekuat Gempa Palu https://t.co/H1LVlS0HQ3,,-5,negative
#Gempa Mag:3.9 08/10/2018 06:03:43 (Pusat gempa di darat 29 km utara Palu) Kedlmn:10 Km Dirasakan (MMI) III Palu #BMKG,,2,positive
06.35 #BeritaSONORA - Terjadi #Gempa Mag:3.9 08-Okt-18 06:03:43 WIB Lok:0.64 LS 119.90 BT (Pusat gempa berada di darat 29 km utara Palu) Kedlmn:10 Km Dirasakan (MMI) III Palu #BMKG https://t.co/B8wpgB0ofB RT @infoBMKG,,6,positive
#Earthquake (#gempa) M3.9 strikes 28 km N of #Palu (#Indonesia) 32 min ago. More info: https://t.co/R7tfDYJ2U8,,0,neutral
Pencarian korban gempa-tsunami Palu dihentikan 10 Oktober evakuasi korban hingga 11 Oktober; yang tidak ditemukan akan dinyatakan hilang. #TribunManado #WWP,,-18,negative
@Fahrihamzah @MbahUyok Untuk gempa Lombok saja kemensos sudah kehabisan uang bagaimana untuk gempa sulteng ya? Semoga saudara2 di Palu dan Donggala selalu diberi ketabahan dan kemudahan dan saudara2 lain nya memberikan sumbangan untuk meringankan beban saudara2 yang terkena musibah.,,-4,negative
Anak Korban Gempa Palu Jadi Rebutan Warga Untuk Diadopsi https://t.co/gTgaLJ9fUs,,0,neutral
#Gempa Mag:3.9 08-Okt-18 06:03:43 WIB Lok:0.64 LS 119.90 BT (Pusat gempa berada di darat 29 km utara Palu) Kedlmn:10 Km Dirasakan (MMI) III Palu #BMKG https://t.co/NUCA4QXltS,,6,positive
#InfoRaka Diperkirakan 5.000 Orang Korban Gempa Masih Tertimbun Tanah di Balaroa dan Petobo Palu https://t.co/xck4T3MzAJ,,0,neutral
PAN Bela Gerindra: Cukup JK yang Gerak Tangani Gempa Palu https://t.co/P67usHORYW,,-5,negative
@tvOneNews Tim kampanye atau elit politik dr dua kadindat sdh saling menyerang cuma karena Ratna sarumpae bukanya kita memikirkan bangsa ini terpuruk akibat rupiah atas dollar ekonomi rakyat sembako mahal gempa dan sunami melanda palu donggala lombok.pihak sebelah tkt klu prabowo RI 1.,,-21,negative
Siswa MAN I Bima Galang Dana untuk Korban Gempa Palu-Donggala - https://t.co/vwf7rQZgm4 #bimanews,,0,neutral
Pasca gempa dan tsunami yang melanda Palu Sigi dan Donggala Kemendikbud mengupayakan pemulihan sekolah bagi para korban. Kerusakan sekolah mencapai 2.736 sekolah dipastikan rusak dari berbagai tingkatan ... https://t.co/YsUOlk6c4G,,7,positive
@VIVAcoid Waktu gempa siapa yg nyebarkan hoax ratna skrg diputar balikan lg palu sgt penting dgn besarnya bantuan rakyat indo pemerintah&amp;luar negeri IMF jg penting demi harga diri bangsa krn sdh dijadwal jauh2 hari sblm kasus gempa ptg utk membina hub baik dgn luar negeri asal protes aja,,1,positive
@ustadtengkuzul @fadlizon Numpang tanya apa yg sudah pak ustaz lakukan untuk korban gempa palu?,,-2,negative
Pasha Setir Mobil Bantuan Korban Gempa Palu Jadi Sorotan https://t.co/zp00kYF2Sk https://t.co/0FAIoSI8jD,,0,neutral
BNPB Butuh 6 Eskavator Amfibi untuk Evakuasi Korban Likuifaksi di Sigi #likuifaksi #gempapalu #gempadonggala #bnpb #gempabumi https://t.co/rossAwPqnv,,0,neutral
Abu Jenazah Atlet Gateball Dibawa ke Bali https://t.co/TTpHxv0RZO Jenazah Dewa Yoga Nata Kusuma Dikremasi di Palu Kemarin Sore #berita #nusabali #Tewas #TsunamiPalu #GempaPalu #AtletGateball #AtletBali,,0,neutral
9 hari pasca gempa di Palu: listrik sudah normal BBM sudah normal dan bank sudah mulai buka. Indonesia sudah berada di tangan yang benar.,,11,positive
kepolisian daerah sulawesi selatan mengucapkan turut berduka cita atas bencana gempa dan tsunami yang menimpa saudara-saudara kita yang di Palu &amp; donggala semoga di beri kekuatan &amp; ketabahan https://t.co/w8Wn7cGKuy,,-20,negative
NP @cleanbandit - solo || Sesar Lembang Patahan Geser yang Kekuatan Gempanya Diyakini Tak Akan Sekuat Gempa Palu #MorningRush #autoradio889fm,,-3,negative
Apa kah masi ada gempa susulan di sulawesi tengah Palu?,,7,positive
@ricoklatt @detikcom Pemerintah dah kirim bantuan buat korban gempa dan sunami di palu.. bagi warga palu yg mau minta bantuan harap tunjukkan KTP #PaluBangkit,,1,positive
Pasca gempa dan tsunami Pergerakan Ekonomi di sejumlah pasar di Kota Palu berangsur pulih. TNI-Polri terus bersinergi menjaga keamanan di berbagai sektor. https://t.co/4WF4UeVwxS,,1,positive
Hari ke 9 Pasca Gempa dan Tsunami di Kota Palu Minggu (7/10). TNI-Polri terus bersinergi menjaga keamanan di berbagai sektor serta memberikan pelayanan medis kepada para korban bencana alam agar tercapainya percepatan pemulihan kondisi perekonomian di Kota Palu. https://t.co/g0qamY74FL,,-4,negative
Army Indonesiaa kembali membuka donasi untuk korban Gempa Bumi dan Tsunami di Palu-Donggala-Mamuju. (Bisa langsung mentransfer ke nomor rekening yang tertera diposter) Berapapun nominal yg kalian beri akan sangat bermanfaat utk para korban -All Admin Indonesiaa#PrayForPalu https://t.co/sMx6nhc7Bk,,-5,negative
Gempa Sulawesi: Jambatan Palu IV menyembah bumi https://t.co/J7LLyrp9RI https://t.co/jCceV9C79H,,0,neutral
Bantuan Logistik PMI Jangkau Lokasi Gempa dan Tsunami Palu yang Terisolasi https://t.co/5YYF0lqGjA https://t.co/nYIyEbkuCx,,-5,negative
Bantuan logistik berupa makanan pakaian obat-obatan dan beberapa kebutuhan lainnya terus berdatangan ke lokasi gempa dan tsunami Palu Sulawesi Tengah. Namun menurut warga untuk https://t.co/82MsTq5NYz,,15,positive
Korban Gempa dan Tsunami Palu di Donggala Mulai Kehabisan Makanan https://t.co/Bnn48ZwK45 #erickthohirjokowin #Jokowi2Periode https://t.co/IhSbSFucsl,,0,neutral
Kami Doakan Palu segera Pulih kembali. Umat Kristiani Palu Gelar Kebaktian Pasca Gempa dan Tsunami - KOMPAS TV https://t.co/qkrYpTLJiZ,,0,neutral
Gempa Palu-Sigi-Donggala dan bentuk kepedulian Musisi Poso https://t.co/JKbv7xxmwj,,6,positive
Pasha 'Ungu' Jawab Hujatan Netizen soal Bantuan Korban Gempa Palu https://t.co/b1jAmkSVrh,,-1,negative
Selamat pagi indonesia Salam Damai~Damai Indonesia..tetap semangat untuk pak jokowi jangan kepancing dengan berbagai isu-isu yg di buat oleh kubu oposisi tak menurunkan sedikitpun semangat kerja pak jokowi untuk membangun fasilitas korban gempa di Palu Donggala Sulawesi Tengah,,-3,negative
Pemerintah pak jokowi lagi sibuk sibuknya mengatasi masalah korban gempa di Palu Donggala Sulawesi Tengah kubu oposisi di sibukan dengan bikin Hoaks Aneh tp nyata Benny slh satu anggota partai Demokrat yg menyatakan bahwa 3 orang penganiayaan RS adlh orang suruhan pak jokowi..,,-8,negative
Gempa Palu Ketua Kwarnas Budi Waseso Kirim Tim Pramuka Peduli #PaluBangkit #JokowiLagi https://t.co/DnaVInloAb,,0,neutral
Introspeksi diri dan pelajaran dari Besarnya Tsunami dan Gempa yang Menimpa Palu: https://t.co/MU3R2W0iC5 melalui @YouTube,,-4,negative
Salam takziah kepada warga Palu Sulawesi Indonesia atas kejadian gempa bumi dan tsunami yang melanda Semoga usaha disaster recovery dipermudahkan Al Jazeera English: Aid begins to reach remote communities after double disaster. https://t.co/Jv4pD80MTW,,-7,negative
sehat2 dan semangat saudara tertimpa bencana di Palu dan jg di Lombok pak dewan di senayan yg bertugas di bidang bencana di tanya @KompasTV ttg tindakan malah kritik pemerintah dan rakyat yg panik adakah siul2 saat gempa kebelet membutakan ya,,-8,negative
@Bambig1rl gempa palu kemaren yanii...,,4,positive
Pasha Setir Mobil Bantuan Korban Gempa Palu Jadi Sorotan https://t.co/vuFFpfAWFI,,0,neutral
@mohmahfudmd Sudah terbukti pas habis gempa Palu dan Donggala kmrin begitu hukum seolah tiada maka ekonomi dan keamanan sulit dinormalkan....,,6,positive
Bencana gempa bumi yang disertai tsunami yang melanda Donggala Palu dan Sigi ternyata berdampak begitu besar. Saudara kita di sana sedang mengalami cobaan yang sungguh berat untuk https://t.co/wm5zQbYlMh,,-13,negative
Kemarin sore nampak seorang bocah yg sedang mengatur lalulintas mengarahkan kendaraan para relawan dan pembawa bantuan untuk gempa bumi dan tsunami Palu. @slankdotcom @fishGOD https://t.co/aENBuGLiKV,,9,positive
BNPB Perkirakan 5.000 Orang Lagi Masih Hilang Akibat Gempa Palu https://t.co/vbpVcNqkB8,,0,neutral
@Regran_ed from @liputan6dotcom - Gempa bumi berkekuatan magnitudo 7 4 yang mengguncang Kabupaten Donggala dan Kota Palu Sulawesi Tengah pada Jumat 28 September 2018 menimbulkan https://t.co/BTBZ6qknQr,,-3,negative
MASJID AJAIB !! yang masih utuh ditengah Goncangan Gempa tsunami Palu Dobggala dan Sigi SUBHANALLAH https://t.co/FrByb4yKqO,,-5,negative
