label,text_clean,text_preprocessed
negative,saya sempat bicara di forum investasi makassar f 🇦🇺 byk nyumbang di sektor pendidikan pertambangan peternakan kota ini tumbuh pesat amp ada ambisi besar kita juga hormati korban gempa palu amp sekitarnya byk korban berasal dari makassar juga,"['bicara', 'forum', 'investasi', 'makassar', 'f', '', 'byk', 'nyumbang', 'sektor', 'didik', 'tambang', 'terna', 'kota', 'tumbuh', 'pesat', 'amp', 'ambisi', 'hormat', 'korban', 'gempa', 'palu', 'amp', 'byk', 'korban', 'asal', 'makassar']"
negative,matahari di langit nampak kembar  empat fenomena fisika cahaya terkait dng matahari kembar ini tentu bisa dimengerti sama dng likuifaksi tanah akibat getaran gempa di palu beberapa hari yl semua atas perintah allah swt,"['matahari', 'langit', 'nampak', 'kembar', 'fenomena', 'fisika', 'cahaya', 'kait', 'dng', 'matahari', 'kembar', 'erti', 'dng', 'likuifaksi', 'tanah', 'akibat', 'getar', 'gempa', 'palu', 'yl', 'perintah', 'allah', 'swt']"
negative,dukungan psg untuk korban gempa dan tsunami palu paris saint germain turut membe,"['dukung', 'psg', 'korban', 'gempa', 'tsunami', 'palu', 'paris', 'saint', 'germain', 'membe']"
negative,yukkajianbanjarmasin getrepost ・・・ kisah diatas adalah salah satu dari kisah kisah yg tersisa dari gempa dan tsunami yang mengguncang palu sigi,"['yukkajianbanjarmasin', 'getrepost', '', 'kisah', 'atas', 'salah', 'kisah', 'kisah', 'yg', 'sisa', 'gempa', 'tsunami', 'guncang', 'palu', 'sigi']"
negative,orang kaili atau penduduk asli di lembah palu sebelumnya telah mengenal istilahistilah terkait bencana alam dengan penyebutan dalam bahasa kaili lingu yang berarti gempa bombatalu,"['orang', 'kail', 'duduk', 'asli', 'lembah', 'palu', 'kenal', 'istilahistilah', 'kait', 'bencana', 'alam', 'sebut', 'bahasa', 'kail', 'lingu', 'gempa', 'bombatalu']"
negative,tim relawan baguna jawa tengah melukan evakuasi korban bencana gempa bumi dan tsunami di dermaga tni al palu sulawesi tengah,"['tim', 'rawan', 'baguna', 'jawa', 'luk', 'evakuasi', 'korban', 'bencana', 'gempa', 'bumi', 'tsunami', 'dermaga', 'tni', 'al', 'palu', 'sulawesi']"
negative,rusli  tanggapan saya berita itu merupakan pembodohan public pengingkaran dari lesu amp suramnya ekonomi yg tercermin dr lemahnya daya beli masyarakat secara luas rezim ini memang lah sgt menyedihkan bencana besar gempa lombok tsunami palu tak mau declare bencana nasional itu,"['rusli', 'tanggap', 'berita', 'bodoh', 'public', 'ingkar', 'lesu', 'amp', 'suram', 'ekonomi', 'yg', 'cermin', 'dr', 'lemah', 'daya', 'beli', 'masyarakat', 'luas', 'rezim', 'sgt', 'sedih', 'bencana', 'gempa', 'lombok', 'tsunami', 'palu', 'declare', 'bencana', 'nasional']"
negative,doakan keselamatan bangsa dan negara melalui istigosah dan doa bersama mataram gempa bumi dan tsunami baik yang terjadi di provinsi nusa tenggara barat ntb maupun di kota palu kabupaten donggala dan kabupaten sigi provinsi sulawesi tengah menyisakan kesedihan dan,"['doa', 'selamat', 'bangsa', 'negara', 'istigosah', 'doa', 'mataram', 'gempa', 'bumi', 'tsunami', 'provinsi', 'nusa', 'tenggara', 'barat', 'ntb', 'kota', 'palu', 'kabupaten', 'donggala', 'kabupaten', 'sigi', 'provinsi', 'sulawesi', 'sisa', 'sedih']"
negative,hingga batas tenggat akhir waktu evakuasi korban gempa dan tsunami di palu dan donggala tim sar gabungan masih terus melakukan pencarian terhadap ribuan korban yang masih tertimbun di desa petobo palu sulawesi tengah,"['batas', 'tenggat', 'evakuasi', 'korban', 'gempa', 'tsunami', 'palu', 'donggala', 'tim', 'sar', 'gabung', 'cari', 'ribu', 'korban', 'timbun', 'desa', 'petobo', 'palu', 'sulawesi']"
negative,alhamdulillah bantuan dari tementemen bobotoh se kota cilegon dan masyarakat kota cilegon untuk korban gempa dan tsunami di palu dan dongala sudah kami titipkan ke yayasan al hanif cilegon semoga bermanfaat,"['alhamdulillah', 'bantu', 'tementemen', 'bobotoh', 'kota', 'cilegon', 'masyarakat', 'kota', 'cilegon', 'korban', 'gempa', 'tsunami', 'palu', 'dongala', 'titip', 'yayasan', 'al', 'hanif', 'cilegon', 'moga', 'manfaat']"
negative,id inilah yg didapat dr menghabiskan m kalau saja buat korban gempa lombok dan tsunami palu pasti nya rakyat sendiri yg akan puji mereka bukan dr rentenir international,"['id', 'yg', 'dr', 'habis', 'm', 'korban', 'gempa', 'lombok', 'tsunami', 'palu', 'nya', 'rakyat', 'yg', 'puji', 'dr', 'rentenir', 'international']"
negative,pasca gempa palu airnav indonesia berpacu dengan waktu untuk memulihkan sistem navigasi penerbangan sehingga dalam waktu  jam sistem komunikasi airnav bisa berfungsi kembali sehingga pesawat bisa melakukan pendaratan dan tinggal landas ini,"['pasca', 'gempa', 'palu', 'airnav', 'indonesia', 'pacu', 'pulih', 'sistem', 'navigasi', 'terbang', 'jam', 'sistem', 'komunikasi', 'airnav', 'fungsi', 'pesawat', 'darat', 'tinggal', 'landas']"
negative,jumlah korban meninggal dunia akibat bencana gempa bumi dan tsunami di sulawesi tengah per  oktober k wib meningkat menjadi  orang terdiri dari palu  org donggala  org sigi  org parigi moutong  org amppasang kayu sulawesi barat  org,"['korban', 'tinggal', 'dunia', 'akibat', 'bencana', 'gempa', 'bumi', 'tsunami', 'sulawesi', 'oktober', 'k', 'wib', 'tingkat', 'orang', 'palu', 'org', 'donggala', 'org', 'sigi', 'org', 'parigi', 'moutong', 'org', 'amppasang', 'kayu', 'sulawesi', 'barat', 'org']"
negative,warga kelurahan duyu kecamatan tatanga palu yang terdampak gempa mengungkapkan bahwa pemerintah setempat telah menyalurkan bantuan berupa sembako akan tetapi sembako yang diterima oleh satu kepala keluarga sangat sedikit,"['warga', 'lurah', 'duyu', 'camat', 'tatanga', 'palu', 'dampak', 'gempa', 'perintah', 'salur', 'bantu', 'sembako', 'sembako', 'terima', 'kepala', 'keluarga']"
negative,kisah korban gempa palu kami nasrani boleh minta bantuan disini  swamedium  lewat,"['kisah', 'korban', 'gempa', 'palu', 'nasrani', 'bantu', 'swamedium']"
negative,ini alasan mengapa bantuan as untuk korban gempa palu disebut sangat kecil,"['alas', 'bantu', 'as', 'korban', 'gempa', 'palu']"
negative,kering sudah air mata kering sudah air mata kerana hampir dua minggu menangis memikirkan kehidupan dan nasib yang menimpa itu luahan mangsa gempa bumi dan pencairan tanah di balaroa palu indonesia,"['kering', 'air', 'mata', 'kering', 'air', 'mata', 'rana', 'minggu', 'menang', 'pikir', 'hidup', 'nasib', 'timpa', 'luah', 'mangsa', 'gempa', 'bumi', 'cair', 'tanah', 'balaroa', 'palu', 'indonesia']"
negative,ketika saudarasaudaara kita di palu sigi dan donggala sulawesi tengah masih terus butuh perhatian kita tidak boleh melupakan saudara kita di lombok yang beberapa bulan lalu mengalami gempa yang membuat mereka hingga,"['saudarasaudaara', 'palu', 'sigi', 'donggala', 'sulawesi', 'butuh', 'perhati', 'lupa', 'saudara', 'lombok', 'alami', 'gempa']"
negative,sesuai dengan harapan saya sebelumnya sebaiknya lokasi itu memang di hujaukan karena hanya alam yang mampu menyeimbangkan  bnpb lokasi gempa likuefaksi di kota palu akan jadi ruang terbuka hijau  melalui,"['sesuai', 'harap', 'lokasi', 'hujaukan', 'alam', 'imbang', 'bnpb', 'lokasi', 'gempa', 'likuefaksi', 'kota', 'palu', 'ruang', 'buka', 'hijau']"
negative,siapa yg tau adakah masjid dan adakah gereja yg bertahan dari terjangan gempa dan tsunami palusigidonggala hanya pinhin tau,"['yg', 'tau', 'ada', 'masjid', 'ada', 'gereja', 'yg', 'tahan', 'terjang', 'gempa', 'tsunami', 'palusigidonggala', 'pinhin', 'tau']"
negative,jeritan palu donggala sigi dan sekitarnya kemarin  gempa kembali mengguncang palu namun getaran kemarin tidak berpotensi tsunami bantu kami membantu mereka,"['jerit', 'palu', 'donggala', 'sigi', 'kemarin', 'gempa', 'guncang', 'palu', 'getar', 'kemarin', 'potensi', 'tsunami', 'bantu', 'bantu']"
negative,saat evakuasi relawan kembali menemukan  jenazah di petobo kota palu relawan rumah zakat terus melakukan pencarian dan evakuasi korban akibat gempa dan tsunami di sulawesi tengah yang,"['evakuasi', 'rawan', 'temu', 'jenazah', 'petobo', 'kota', 'palu', 'rawan', 'rumah', 'zakat', 'cari', 'evakuasi', 'korban', 'akibat', 'gempa', 'tsunami', 'sulawesi']"
negative,selamat siang sahabat persada bersama ini kami informasikan bahwa penyerahan bantuan kemanusiaan dari sahabat persada untuk korban gempa palu amp sekitarnya telah kami serahkan kepada kepala bagian umum pemerintah kota malang selasa  radar malang  oktober  hal,"['selamat', 'siang', 'sahabat', 'persada', 'informasi', 'serah', 'bantu', 'manusia', 'sahabat', 'persada', 'korban', 'gempa', 'palu', 'amp', 'serah', 'kepala', 'perintah', 'kota', 'malang', 'selasa', 'radar', 'malang', 'oktober']"
negative,mau tanya ke relawan korban gempa pada tau ga di bali kita lagi menjamu imf dikasih souvenir pula itu yg ngelenggarain pemerintah indonesia bukan ya kaya ga peduli perasaan rakyat palu,"['rawan', 'korban', 'gempa', 'tau', 'ga', 'bal', 'jamu', 'imf', 'kasih', 'souvenir', 'yg', 'ngelenggarain', 'perintah', 'indonesia', 'ya', 'kaya', 'ga', 'peduli', 'asa', 'rakyat', 'palu']"
negative,ini dia ritual syirik yang mengundang bencana gempa bumi dan tsunami di palu dan didukung pemerintah  via,"['ritual', 'syirik', 'undang', 'bencana', 'gempa', 'bumi', 'tsunami', 'palu', 'dukung', 'perintah', 'via']"
negative,teringat tragedi gempa bumi dekat palu acheh tempoh hari kalau ada yang nak bagi sumbangan boleh bankin terus ke acc saya untuk disalurkan kepada saya yang sedang sengkek tak hingat ni,"['tragedi', 'gempa', 'bumi', 'palu', 'acheh', 'tempoh', 'nak', 'sumbang', 'bankin', 'acc', 'salur', 'sengkek', 'hingat', 'ni']"
negative,wilayah di palu ini nyaris terhapus dari peta karena pencairan tanah atau likuifaksi setelah gempa bumi dan tsunami,"['wilayah', 'palu', 'hapus', 'peta', 'cair', 'tanah', 'likuifaksi', 'gempa', 'bumi', 'tsunami']"
negative,sukri kejadian gempa lombok dan palu jangan cuma diterjemahkan hanya untuk meningkatkan keimanan dan ketakwaan kita saja tapi juga penting untuk meningkatkan wawasan kesadaran dan,"['sukri', 'jadi', 'gempa', 'lombok', 'palu', 'terjemah', 'tingkat', 'iman', 'takwa', 'tingkat', 'wawas', 'sadar']"
negative,balaroa di pinggiran palu sulawesi tengah hampir menjadi kota reruntuhan kisah mereka yang selamat dari gempa palu donggala enggan tinggalkan rumah,"['balaroa', 'pinggir', 'palu', 'sulawesi', 'kota', 'runtuh', 'kisah', 'selamat', 'gempa', 'palu', 'donggala', 'enggan', 'tinggal', 'rumah']"
negative,blunder pak jokowi yg menyatakan rehabilitasi gempa palu dl sepekan  acara euforia imf di bali nah ini smua maslah esensial bangsa yg mestinya di urus secara baik tp pemerintah gagal maka yg dimunculkan adalah hoax rs pertanyaan sy siapa dan apa yg di rugikan,"['blunder', 'jokowi', 'yg', 'rehabilitasi', 'gempa', 'palu', 'dl', 'pek', 'acara', 'euforia', 'imf', 'bal', 'smua', 'mas', 'esensial', 'bangsa', 'yg', 'mesti', 'urus', 'tp', 'perintah', 'gagal', 'yg', 'muncul', 'hoax', 'rs', 'sy', 'yg', 'rugi']"
negative,koresponden  bersama tim medis kostrad dan relawan melakukan perjalanan dengan helikopter ke lokasi terpencil untuk menyelamatkan warga terdampak gempa palu,"['koresponden', 'tim', 'medis', 'kostrad', 'rawan', 'jalan', 'helikopter', 'lokasi', 'pencil', 'selamat', 'warga', 'dampak', 'gempa', 'palu']"
negative,aksi kemanusiaan yang dilakukan keluarga olahraga tarung derajat kodrat sulawesi tenggara dengan mengumpulkan pakaian bekas layak pakai yang akan disumbangkan untuk membantu saudarasaudara kita yang menjadi korban bencana alam gempa bumi dan tsunami di palu box,"['aksi', 'manusia', 'keluarga', 'olahraga', 'tarung', 'derajat', 'kodrat', 'sulawesi', 'tenggara', 'kumpul', 'pakai', 'bekas', 'layak', 'pakai', 'sumbang', 'bantu', 'saudarasaudara', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'tsunami', 'palu', 'box']"
negative,sahabat keluarga bindikkel kemdikbud memberikan trauma healing ke korban gempa palu untuk itulah direktorat pembinaan pendidikan keluarga kementerian pendidikan dan kebudayaan republik indonesia menerjunkan tim untuk memberikan trauma  salam literasi,"['sahabat', 'keluarga', 'bindikkel', 'kemdikbud', 'trauma', 'healing', 'korban', 'gempa', 'palu', 'direktorat', 'bina', 'didik', 'keluarga', 'menteri', 'didik', 'budaya', 'republik', 'indonesia', 'terjun', 'tim', 'trauma', 'salam', 'literasi']"
negative,kolaka prajurit kodim kolaka gelar doa bersama untuk saudarasaudara kita di palu yang sedang mendapat musibah bencana alam berupa gempa bumi dan tsunami agar para korban tersebut selalu diberikan kekuatan lindungan serta ketabahan rabu,"['kolaka', 'prajurit', 'kodim', 'kolaka', 'gelar', 'doa', 'saudarasaudara', 'palu', 'musibah', 'bencana', 'alam', 'gempa', 'bumi', 'tsunami', 'korban', 'kuat', 'lindung', 'tabah', 'rabu']"
negative,dx hem masih dungu aja anda bong mana realisasinya ucapan jokowi akan memberikan bantuan dana utk korban gempa lombok  juta utk rmh yg rusak berat katanya dlm  pekan palu akan normal tapi buktinya itu bukan hoax namanya klau anda bilang bukan jd definisi hoax itu apa,"['dx', 'hem', 'dungu', 'aja', 'bong', 'realisasi', 'ucap', 'jokowi', 'bantu', 'dana', 'utk', 'korban', 'gempa', 'lombok', 'juta', 'utk', 'rmh', 'yg', 'rusak', 'berat', 'dlm', 'pekan', 'palu', 'normal', 'bukti', 'hoax', 'nama', 'klau', 'bilang', 'jd', 'definisi', 'hoax']"
negative,gempa   sr yg mengguncang sulteng terdapat sekitar  ribu peserta didik di  satuan pendidikan dari jenjang paud sd smp sma smk yg terganggu layanan pendidikan di  kabupaten reparah yakni kota palu donggala dan sigi,"['gempa', 'sr', 'yg', 'guncang', 'sulteng', 'ribu', 'serta', 'didik', 'satu', 'didik', 'jenjang', 'paud', 'sd', 'smp', 'sma', 'smk', 'yg', 'ganggu', 'layan', 'didik', 'kabupaten', 'reparah', 'kota', 'palu', 'donggala', 'sigi']"
negative,assalamualaikum bmers yuk salurkan dana bantuan anda untuk bencana gempa dan tsunami di donggala amp palu sulawesi tengah melalui bank muamalat dan tvone di nomor rekening    atas nama yayasan satu untuk negeri tvone,"['assalamualaikum', 'bmers', 'yuk', 'salur', 'dana', 'bantu', 'bencana', 'gempa', 'tsunami', 'donggala', 'amp', 'palu', 'sulawesi', 'bank', 'muamalat', 'tvone', 'nomor', 'rekening', 'nama', 'yayasan', 'negeri', 'tvone']"
negative,albiruni peduli  alhamdulillah hari ini penyaluran bantuan berupa selimut popok bayi handuk dan sarung kepada korban gempa palu yang ada dirawat di rs wahidin sudirohusodo makassar,"['albiruni', 'peduli', 'alhamdulillah', 'salur', 'bantu', 'selimut', 'popok', 'bayi', 'handuk', 'sarung', 'korban', 'gempa', 'palu', 'rawat', 'rs', 'wahidin', 'sudirohusodo', 'makassar']"
negative,anggota kodim soppeng mengikuti doa bersama untuk saudara saudara kita yang tertimpa musibah gempa tsunami yang berada di lombok sumbawa palu sigi dan donggala bertempat di geraja kristen sulsel  gkss jamaat watansoppeng rabu,"['anggota', 'kodim', 'soppeng', 'ikut', 'doa', 'saudara', 'saudara', 'timpa', 'musibah', 'gempa', 'tsunami', 'lombok', 'sumbawa', 'palu', 'sigi', 'donggala', 'tempat', 'geraja', 'kristen', 'sulsel', 'gkss', 'jamaat', 'watansoppeng', 'rabu']"
negative,syariah dan keluarga berhasil lolos dari tsunami gtgt,"['syariah', 'keluarga', 'hasil', 'lolos', 'tsunami', 'gtgt']"
negative,tim elshinta peduli saat ini masih berada di palu sulteng untuk menyalurkan bantuan dari para pendengar radio elshinta semoga bantuan dari bapakibu semua dapat meringankan beban saudarasaudara kita yang terkena bencana gempa dan tsunami di sulteng,"['tim', 'elshinta', 'peduli', 'palu', 'sulteng', 'salur', 'bantu', 'dengar', 'radio', 'elshinta', 'moga', 'bantu', 'bapakibu', 'ringan', 'beban', 'saudarasaudara', 'kena', 'bencana', 'gempa', 'tsunami', 'sulteng']"
negative,jl sungai manonda yg terbelah dan patah mendatar akibat gempa donggalapalu  lokasi kota palu selatan sekitar koordinat  ls  bt dekat lokasi likuifaksi massif balaroa sumber mbg,"['jl', 'sungai', 'manonda', 'yg', 'belah', 'patah', 'datar', 'akibat', 'gempa', 'donggalapalu', 'lokasi', 'kota', 'palu', 'selatan', 'koordinat', 'ls', 'bt', 'lokasi', 'likuifaksi', 'massif', 'balaroa', 'sumber', 'mbg']"
negative,jl sungai manonda yg terbelah dan patah mendatar akibat gempa donggalapalu  patah di  titik dengan pergeseran horizontal sejauh  m sumber mbg,"['jl', 'sungai', 'manonda', 'yg', 'belah', 'patah', 'datar', 'akibat', 'gempa', 'donggalapalu', 'patah', 'titik', 'geser', 'horizontal', 'm', 'sumber', 'mbg']"
negative,berikan bantuan kemanusiaan untuk korban gempa palu dan donggala kapolda kaltim irjen pol drs priyo widyanto mm bersama ketua bhayangkari ny yemmy priyo widyanto dan pangdam vi mulawarman mayjen tni subiyanto beserta ketua berangkat menuju palu rabu,"['bantu', 'manusia', 'korban', 'gempa', 'palu', 'donggala', 'kapolda', 'kaltim', 'irjen', 'pol', 'drs', 'priyo', 'widyanto', 'mm', 'ketua', 'bhayangkari', 'ny', 'yemmy', 'priyo', 'widyanto', 'pangdam', 'vi', 'mulawarman', 'mayjen', 'tni', 'subiyanto', 'serta', 'ketua', 'berangkat', 'palu', 'rabu']"
negative,bbm menggerakkan listrik amp telekomunikasi itu berhasil dilakukan pertamina dg sangat baik sewajarnya kita apresiasi upaya pertamina kata menteri bumn rini soemarno di posko pln peduli gempaamptsunami palu rabu,"['bbm', 'gerak', 'listrik', 'amp', 'telekomunikasi', 'hasil', 'pertamina', 'dg', 'wajar', 'apresiasi', 'upaya', 'pertamina', 'menteri', 'bumn', 'rini', 'soemarno', 'posko', 'pln', 'peduli', 'gempaamptsunami', 'palu', 'rabu']"
negative,jl sungai manonda yg terbelah dan patah mendatar akibat gempa donggalapalu patah di  titik dg pergeseran horizontal sejauh  mlokas kota palu selatan sktr koordinat  ls  bt dekat lokasi likuifaksi massif balaroa sumber mbg,"['jl', 'sungai', 'manonda', 'yg', 'belah', 'patah', 'datar', 'akibat', 'gempa', 'donggalapalu', 'patah', 'titik', 'dg', 'geser', 'horizontal', 'mlokas', 'kota', 'palu', 'selatan', 'sktr', 'koordinat', 'ls', 'bt', 'lokasi', 'likuifaksi', 'massif', 'balaroa', 'sumber', 'mbg']"
negative,kami sangat berterima kasih kepada pertamina yang setiap saat siap menyuplai bbm untuk keperluan operasional kami pascagempatsunami di sulteng ujar koordinator posko  peduli korban tsunami amp gempa bumi palu suwarno,"['terima', 'kasih', 'pertamina', 'suplai', 'bbm', 'perlu', 'operasional', 'pascagempatsunami', 'sulteng', 'koordinator', 'posko', 'peduli', 'korban', 'tsunami', 'amp', 'gempa', 'bumi', 'palu', 'suwarno']"
negative,hari ini genap  minggu musibah bencana gempa bumi tsunami dan likuafikasi terjadi di palu donggala dan sigi ribuan korban jiwa harta benda dan lukaluka tuhan berikan kekuatan bagi saudarasaudara kita di sana gantikan dukacita mereka dengan sukacita,"['genap', 'minggu', 'musibah', 'bencana', 'gempa', 'bumi', 'tsunami', 'likuafikasi', 'palu', 'donggala', 'sigi', 'ribu', 'korban', 'jiwa', 'harta', 'benda', 'lukaluka', 'tuhan', 'kuat', 'saudarasaudara', 'ganti', 'dukacita', 'sukacita']"
negative,pm singapura ucapkan belasungkawa atas gempa palu  donggala,"['pm', 'singapura', 'ucap', 'belasungkawa', 'gempa', 'palu', 'donggala']"
negative,gempa dan tsunami paludonggala tak hanya menjadi perhatian kita tapi dunia salah satunya terpotret seperti saat pak kaimuddin tim emergency response pkpu human initiative memberi,"['gempa', 'tsunami', 'paludonggala', 'perhati', 'dunia', 'salah', 'satu', 'potret', 'kaimuddin', 'tim', 'emergency', 'response', 'pkpu', 'human', 'initiative']"
